"imdb_score","movie_budget","release_month","duration","maturity_rating","aspect_ratio","nb_news_articles","actor1_star_meter","actor2_star_meter","actor3_star_meter","colour_film","nb_faces","action","adventure","scifi","thriller","musical","romance","western","sport","horror","drama","war","animation","crime","movie_meter_IMDBpro","Plot contains murder","Plot contains love","Plot contains friend","Plot contains death","Plot contains high school","Plot contains police","Plot contains new york city","Plot contains boy","Plot contains drugs","Plot contains school","Plot contains detective","Plot contains fbi","Plot contains friendship","Plot contains money","Plot contains wedding","Plot contains serial killer","Plot contains alien","Plot contains cult film","Plot contains marriage","Plot contains party","Production Company is Universal Pictures","Production Company is Paramount Pictures","Production Company is Columbia Pictures Corporation","Production Company is Warner Bros.","Production Company is New Line Cinema","Production Company is Twentieth Century Fox","Production Company is Metro-Goldwyn-Mayer (MGM)","Production Company is Touchstone Pictures","Production Company is DreamWorks","Production Company is Miramax","Production Company is Lionsgate","Production Company is Fox Searchlight Pictures","Production Company is Walt Disney Pictures","Production Company is Dimension Films","Production Company is Focus Features","Production Company is Fox 2000 Pictures","Production Company is Summit Entertainment","Production Company is Screen Gems","Production Company is Castle Rock Entertainment","Production Company is Revolution Studios"
7.8,28000000,"Nov",135,"PG","2.35",66,758,4392,7996,"Color",2,0,0,0,0,0,1,0,0,0,1,0,0,0,874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.9,4000000,"Apr",117,"R","2.35",9,133,693,16228,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,0,4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,7000000,"Jun",110,"R","2.35",5305,573,1625,273,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9500000,"Apr",106,"R","2.35",384,3628,63538,15061,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,1,1397,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,9000000,"Jul",103,"R","2.35",955,4263,4174,31481,"Color",0,1,0,1,1,0,0,0,0,1,0,0,0,0,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,12000000,"Jul",109,"PG-13","2.35",906,2248,382,82963,"Color",2,0,0,0,0,0,1,0,0,0,1,0,0,0,3935,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.8,15000000,"Sep",100,"R","2.35",6436,215,4376,6159,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,25000000,"Sep",80,"R","2.35",1135,48,1113,3154,"Color",3,0,0,0,0,0,0,0,0,0,1,0,0,0,4868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,35000000,"Apr",104,"PG-13","2.35",930,1227,5154,4814,"Color",0,0,0,0,0,0,1,0,0,0,0,0,0,0,6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1,40000000,"Oct",102,"R","2.35",132,151,2705,912,"Color",1,1,0,0,1,0,0,0,0,0,1,0,0,1,11514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,20000000,"Oct",101,"R","2.35",378,9,4778,8242,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,23000000,"Feb",106,"PG-13","2.35",360,336,15,5957,"Color",3,0,0,0,0,0,0,0,1,0,1,0,0,0,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,40000000,"Nov",135,"PG-13","2.35",104,150,3751,1428,"Color",1,0,0,0,1,0,0,0,0,0,1,0,0,1,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,40000000,"Apr",109,"PG-13","2.35",167,1920,1676,10238,"Color",2,0,0,0,0,0,1,0,0,0,0,0,0,0,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,42000000,"Feb",125,"R","2.35",11,5615,3767,5296,"Color",2,1,0,0,1,0,0,0,0,0,0,0,0,1,10816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,38000000,"Feb",129,"PG-13","2.35",50,411,3448,1236,"Color",4,0,1,0,0,0,0,0,0,0,1,0,0,0,8507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,14000000,"Jan",109,"PG-13","2.35",407,11898,9630,6510,"Color",0,0,0,0,0,1,1,0,0,0,1,0,0,0,7972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,35000000,"Jun",109,"PG-13","2.35",3054,559,266,3500,"Color",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.2,55000000,"Jan",95,"PG","2.35",358,2199,5440,110,"Color",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,10000000,"Jun",101,"R","2.35",578,296,7744,5713,"Black and White",2,0,1,1,0,0,1,0,0,0,1,0,0,0,5485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.9,25000000,"Jan",93,"PG-13","2.35",4136,513,1452,3509,"Color",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,45000000,"Sep",98,"R","2.35",363,281,3333,7445,"Color",1,1,0,1,1,0,0,0,0,1,0,0,0,0,4716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8,23000000,"Jul",92,"PG-13","2.35",111,1971,5663,2257,"Color",0,0,1,0,1,0,0,0,0,1,0,0,0,0,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,40000000,"Aug",92,"R","2.35",1354,6417,7880,4838,"Color",0,0,0,0,0,0,0,0,0,1,0,0,0,0,4236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,12000000,"Sep",121,"R","2.35",370,150,4184,2077,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,1,2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.9,17000000,"Oct",98,"R","2.35",53,10842,50110,43969,"Color",1,0,0,0,1,0,0,0,0,0,1,0,0,1,19159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.8,26000000,"Feb",107,"PG-13","2.35",17,1414,5905,8877,"Color",3,0,1,0,0,1,0,0,0,0,0,0,0,1,2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.6,21000000,"Jan",110,"R","2.35",952,1278,1448,13992,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.3,2300000,"Feb",112,"R","2.35",518,2423,2705,4729,"Color",0,0,0,0,1,0,1,0,0,0,1,0,0,1,4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,20000000,"Mar",104,"R","2.35",776,2337,10624,3420,"Color",1,0,0,0,0,0,1,0,0,0,0,0,0,0,2098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,53000000,"Sep",123,"R","2.35",1457,121,259,1227,"Color",7,0,0,0,0,0,0,0,0,0,1,0,0,1,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,42000000,"Jan",102,"PG-13","2.35",745,12574,28039,8619,"Color",6,1,0,0,1,0,0,0,0,0,0,0,0,1,5602,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.4,22000000,"Dec",116,"PG","2.35",492,1278,5713,2545,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,4291,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,20000000,"Sep",97,"PG-13","2.35",136,3711,5938,12367,"Color",0,1,0,0,1,0,0,0,0,1,0,0,0,0,3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.7,27000000,"Feb",111,"R","2.35",704,1498,2566,4974,"Color",1,1,0,1,1,0,0,0,0,0,1,0,0,0,3149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9,5500000,"Apr",99,"R","2.35",22,875,2064,1954,"Color",3,0,0,0,1,0,1,0,0,0,1,0,0,1,31408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,30000000,"Sep",119,"R","2.35",3542,674,254,2553,"Color",0,1,0,1,1,0,0,0,0,0,1,0,0,1,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,18000000,"Apr",92,"R","2.35",60,6955,1659,817,"Color",1,1,0,0,1,0,0,0,0,0,1,0,0,1,5377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,33000000,"Jan",116,"R","2.35",1655,102,3666,13102,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,35000000,"Dec",142,"PG","2.35",4,1720,3472,4071,"Color",5,1,0,0,0,0,0,0,0,0,0,1,0,0,6975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,37000000,"Feb",107,"R","2.35",1405,254,10211,3613,"Color",2,1,0,0,0,0,0,0,0,0,0,0,0,1,5959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,40000000,"Apr",111,"R","2.35",4750,106,2026,4093,"Color",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.9,30000000,"Mar",100,"PG-13","2.35",1193,1366,414,296,"Color",4,0,0,0,0,0,0,0,0,0,0,0,0,0,5635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,25000000,"Jan",109,"R","2.35",1347,1304,4426,3380,"Color",3,1,0,0,1,0,0,0,0,0,1,0,0,1,4645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,26000000,"Oct",118,"PG-13","2.35",260,3563,3329,8063,"Color",0,0,0,0,0,0,1,0,0,0,1,0,0,0,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,7000000,"Jan",106,"R","2.35",636,674,264,1084,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,0,10098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,44000000,"May",96,"R","2.35",203,151,3530,3925,"Color",0,1,1,0,1,0,0,0,0,0,0,1,0,0,2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,5000000,"Apr",96,"R","2.35",280,980,2824,22770,"Color",4,0,0,0,0,0,0,0,0,0,1,0,0,0,7948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,30000000,"Jun",109,"PG-13","2.35",370,2966,1799,89899,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,0,5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,16000000,"Jan",89,"PG-13","2.35",762,593,3377,47,"Color",1,0,0,0,1,0,0,0,0,1,1,0,0,0,4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,40000000,"Apr",84,"PG-13","2.35",16,272,5110,19449,"Color",3,0,0,1,0,0,0,0,0,0,0,0,0,0,7978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26000000,"Mar",102,"PG","2.35",200,6614,3281,14086,"Color",3,1,1,0,1,0,1,0,0,0,0,0,0,1,8784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,35000000,"Jul",114,"R","2.35",136,3191,3592,3758,"Color",2,0,0,0,0,1,0,0,0,0,0,0,0,0,6885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,50000000,"Sep",121,"R","2.35",417,114,1808,6313,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,1,5441,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,50000000,"Feb",121,"R","2.35",81,102,2586,1666,"Color",0,1,0,0,1,0,0,0,0,0,1,0,0,1,4837,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.3,15000000,"Jan",117,"PG-13","2.35",1734,217,80246,6275,"Color",4,0,0,0,0,1,0,0,0,0,1,0,0,0,9098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.3,25000000,"Nov",119,"PG","2.35",192,3828,6150,9685,"Color",5,0,1,1,0,0,0,0,0,0,0,0,0,0,6342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,25000000,"Nov",94,"R","2.35",983,625,411,2450,"Color",0,0,0,0,0,0,0,0,0,0,0,1,0,0,5139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,2500000,"Jan",89,"PG-13","2.35",71,2983,54971,5445,"Color",3,0,0,1,0,0,0,0,0,0,1,0,0,1,11188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,35000000,"Nov",133,"PG-13","2.35",980,414,5373,1370,"Color",0,0,0,0,1,0,1,0,0,0,1,0,0,1,3197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,30000000,"Apr",95,"R","2.35",2642,91,1682,3416,"Color",0,0,0,0,1,0,0,0,0,1,0,0,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.3,2000000,"Apr",84,"R","2.35",2,7305,11731,11613,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,0,36270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,25530000,"Mar",95,"PG","2.35",43,213878,1639,10401,"Color",1,0,1,0,0,0,0,0,0,0,0,0,0,0,13066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,35000000,"Sep",110,"R","2.35",0,20235,8593,29790,"Color",0,1,0,0,1,0,0,0,0,0,0,0,0,1,797892,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,45000000,"Dec",102,"PG","2.35",882,864,5485,11198,"Color",3,0,1,1,0,0,0,0,0,0,0,0,0,0,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.9,9000000,"Oct",98,"PG","2.35",436,200,5851,17913,"Color",2,0,1,1,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,8000000,"Apr",96,"R","2.35",23,39023,6852,10515,"Color",6,1,0,0,1,0,0,0,0,0,1,0,0,1,23702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,18000000,"Nov",91,"R","2.35",203,87,8135,6778,"Color",2,1,0,0,0,0,0,0,0,1,0,0,0,0,7522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,30000000,"Jul",98,"PG-13","2.35",1151,86,3288,1759,"Color",0,0,0,0,0,0,1,0,0,0,1,0,0,0,5435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,35000000,"Jul",129,"R","2.35",1883,1209,1759,2234,"Color",1,0,0,0,0,0,1,0,0,0,0,0,0,0,2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,5000000,"Sep",88,"PG-13","2.35",485,121,463,1552,"Color",7,0,0,0,1,0,0,0,0,1,0,0,0,0,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,9000000,"Jun",95,"PG-13","2.35",49,6417,7875,5724,"Color",1,0,0,0,0,0,0,0,1,0,1,0,0,0,26748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7,10000000,"Feb",96,"R","2.35",12,1932,3637,5309,"Color",1,0,0,0,1,0,0,0,0,1,0,0,0,0,7202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,40000000,"Dec",138,"R","2.35",658,85,980,3613,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,0,2659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,18000000,"Jul",107,"R","2.35",21,2736,6038,20426,"Color",0,0,0,0,1,0,0,0,0,0,0,0,0,0,5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,55000000,"Apr",101,"PG-13","2.35",2999,376,343,296,"Color",2,0,0,0,1,0,1,0,0,0,0,0,0,1,3670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,25000000,"Sep",117,"PG","2.35",12,1688,15413,11359,"Color",1,0,1,0,0,0,0,0,0,0,0,0,0,0,15614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,34000000,"Mar",123,"R","2.35",213,1304,134,513,"Color",0,0,1,0,0,0,1,0,0,0,0,0,0,1,7521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.8,30000000,"Dec",101,"PG","2.35",149,4152,8397,13042,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,0,19478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,20000000,"Sep",105,"PG","2.35",753,135,4968,3375,"Color",6,0,0,0,0,0,1,0,0,0,0,0,0,0,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.2,8000000,"May",106,"R","2.35",16,30582,3299,3470,"Color",0,1,0,0,0,0,0,0,0,0,0,0,0,0,14762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,20000000,"Jul",100,"R","2.35",741,376,98,1892,"Color",9,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,52000000,"Apr",104,"PG-13","2.35",68,961,5859,4549,"Color",3,1,0,0,0,0,0,0,0,0,0,0,0,0,6978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,15000000,"Oct",90,"PG","2.35",92,2566,655,3225,"Color",2,0,0,0,0,0,1,0,0,0,1,0,0,0,7651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.8,12000000,"Jan",99,"R","2.35",1491,1470,80,4508,"Color",4,0,0,0,1,0,0,0,0,0,1,0,0,0,2680,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.6,50000000,"Sep",122,"R","2.35",435,133,33187,156795,"Color",2,0,0,0,1,0,0,0,0,0,1,0,0,1,4166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,12000000,"Mar",110,"R","2.35",644,2461,136,14678,"Color",0,0,0,0,0,0,1,0,0,0,1,0,0,0,5403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,43000000,"Jan",136,"PG-13","2.35",124,3940,9453,7306,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,6348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,50000000,"Jan",147,"R","2.35",219,9504,12860,32088,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,50000000,"Feb",105,"PG-13","2.35",98,810,413,1204,"Color",1,0,0,0,1,0,0,0,0,0,0,0,0,1,10844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
